Id;sex;slh;hrd;age;cw;day;hum
1422;2;3;3;413,2420;230;23;-0,6
1423;2;1;4;396,4558;246;27;-2,1
1424;2;3;1;397,2808;199;21; 1,7
1425;2;3;1;400,8755;208;21; 0,3
1426;2;2;5;400,9427;242;21; 1,3
1427;2;3;2;395,3447;278;12;-1,0
1428;2;2;5;399,8145;227;21; 1,2
1429;2;2;1;399,7211;215;19; 0,5
1430;2;3;4;409,3714;265; 6;-1,2
1431;2;1;1;396,3713;187; 8;-1,8
1432;2;2;5;390,6425;232; 3; 0,2
1433;2;1;4;396,5294;250;27; 1,0
1434;2;3;2;406,4836;298;22; 0,9
1435;2;3;3;396,5742;218;22; 1,9
1436;2;2;3;385,8111;210; 4;-1,4
1437;2;2;3;400,6405;230; 4; 2,2
1438;2;1;1;398,3672;197;30; 0,1
1439;2;2;4;395,3756;276; 8; 0,0
1440;2;1;5;391,8724;208;13; 1,8
1441;2;1;3;408,3459;213; 9; 1,1
1442;2;2;4;399,1919;280;10;-1,7
1443;2;2;3;403,8266;227;13;-0,7
1444;2;3;5;401,3733;226;29;-0,9
1445;2;2;1;399,3257;210; 2;-0,5
1446;2;2;3;399,8973;218; 4;-0,4
1447;2;3;3;405,4123;203;28;-0,5
1448;2;1;2;398,4133;285;21;-0,9
1449;2;3;4;392,0060;254;25; 0,0
1450;2;1;2;396,7386;289; 1;-3,7
1451;2;3;2;408,3951;287; 8;-0,6
1452;2;1;5;400,6063;229; 1;-1,1
1453;2;3;2;406,7317;292; 9; 0,8
1454;2;1;5;412,3362;230;24; 0,2
1455;2;3;1;400,0894;216; 2; 2,0
1456;2;2;4;393,9602;281;13; 0,1
1457;2;3;1;405,6731;200;16; 0,7
1458;2;2;3;405,5341;234;25;-0,1
1459;2;2;4;404,2777;291;29;-0,1
1460;2;3;4;399,6732;253; 5;-2,0
1461;2;2;1;396,6251;223;10; 0,0
1462;2;1;3;409,0403;207; 6; 0,6
1463;2;2;4;394,9838;278; 7;-1,2
1464;2;1;3;400,9345;202;28;-2,2
1465;2;1;3;408,6346;202; 5; 1,7
1466;2;3;1;392,0677;199;16; 0,0
1467;2;2;2;400,9689;298;13; 0,1
1468;2;1;3;393,9758;194;12;-1,1
1469;2;3;4;401,4592;254;19; 0,3
1470;2;1;2;405,3276;288;18;-0,2
1471;2;1;1;402,1430;206;19; 0,1
1472;2;3;2;409,1498;292;20;-1,5
1473;2;1;1;404,1767;185; 5;-0,6
1474;2;2;5;399,8585;247;17; 0,0
1475;2;1;3;402,8137;198;26;-0,5
1476;2;2;5;403,2139;219;27;-0,9
1477;2;1;1;398,8570;191;17; 1,2
1478;2;3;2;397,8080;281;27;-0,6
1479;2;2;3;397,8476;237; 3;-0,3
1480;2;2;3;395,6909;227;19; 0,9
1481;2;3;1;403,0540;204;30; 0,7
1482;2;1;5;400,3532;224; 3;-0,4
1483;2;1;1;392,0544;201; 2; 1,4
1484;2;1;2;401,8511;282;28;-0,3
1485;2;2;4;378,3083;267;20; 0,4
1486;2;2;4;398,4836;271;19; 1,9
1487;2;3;5;403,5181;205;25; 0,1
1488;2;2;4;393,7938;281; 8;-1,1
1489;2;3;4;391,9871;245; 3;-2,0
1490;2;2;4;401,0439;271;20; 0,5
1491;2;1;5;399,5299;217;12; 0,3
1492;2;1;2;403,0104;286;24;-1,3
1493;2;1;3;396,4004;215;28; 1,2
1494;2;2;1;404,9810;218; 1; 0,4
1495;2;3;4;408,8108;261;19; 2,5
1496;2;2;4;400,2669;270;15; 0,4
1497;2;3;2;403,0660;286;26; 0,7
1498;2;1;5;401,4508;199;25;-0,9
1499;2;1;2;401,5601;285;15;-0,7
1500;2;3;4;395,1101;256;27;-2,0
1501;2;1;3;403,2833;207; 8; 0,7
1502;2;2;3;397,7283;231;23;-0,8
1503;2;3;4;402,1171;256;15; 1,5
1504;2;2;5;400,1512;238;12; 0,4
1505;2;1;4;404,3714;247;24;-1,1
1506;2;3;5;393,1934;211;22; 0,6
1507;2;1;1;402,7136;199;13;-0,2
1508;2;1;5;401,5656;204;23;-1,4
1509;2;2;2;394,2759;301;10;-0,1
1510;2;2;4;400,4774;272;19;-0,6
1511;2;2;2;398,3333;296; 7; 1,8
1512;2;2;2;406,9018;312;17;-1,3
1513;2;3;3;404,4920;226;10;-0,3
1514;2;3;4;405,5752;266;26;-0,3
1515;2;3;2;396,5656;278;19;-0,2
1516;2;1;1;396,2001;197;21; 0,3
1517;2;1;1;401,4976;216;16;-1,6
1518;2;1;4;398,7147;264; 1; 0,1
1519;2;3;4;391,2800;265; 9; 0,3
1520;2;3;1;405,8015;199;17;-0,2
1521;2;1;4;400,5102;269;17;-0,6
1522;2;2;4;393,5554;271; 2; 0,5
1523;2;2;2;395,3748;314;24; 0,3
1524;2;3;2;396,5741;284;30;-0,7
1525;2;3;2;396,8746;280;13; 0,5
1526;2;1;3;402,8602;197;19;-0,8
1527;2;2;1;403,3374;213;27; 0,4
1528;2;2;1;401,1144;216;14; 0,4
1529;2;1;4;399,8874;263;20; 1,1
1530;2;3;3;386,1621;208; 2; 2,0
1531;2;3;4;392,6952;241;10; 1,0
1532;2;1;4;404,2265;252;10; 0,4
1533;2;1;4;396,7787;247;12;-1,0
1534;2;1;2;401,1443;286;21;-2,7
1535;2;1;1;402,0939;195;10;-1,9
1536;2;2;3;405,2683;229; 9;-0,9
1537;2;1;2;402,1824;290;20; 0,3
1538;2;2;1;393,8243;208; 9; 1,4
1539;2;3;1;390,9991;191;26; 0,9
1540;2;1;4;393,2584;262;21; 1,2
1541;2;1;1;399,3155;201;22;-0,3
1542;2;1;3;396,7425;217; 9; 1,5
1543;2;3;2;400,7570;277;21;-0,8
1544;2;3;5;399,9519;209;18; 0,1
1545;2;2;1;402,9832;219;10;-0,1
1546;2;2;1;404,8052;227;25; 0,4
1547;2;1;3;405,9463;214; 1; 0,4
1548;2;1;5;396,5135;223;19; 1,3
1549;2;3;1;408,9836;210;30;-0,3
1550;2;3;2;400,9310;294;10;-1,7
1551;2;1;1;395,6243;193;17;-0,2
1552;2;2;3;401,1821;220;15; 2,3
1553;2;3;3;405,0988;211; 2; 0,4
1554;2;2;4;405,8323;282;17; 0,1
1555;2;2;4;396,0889;268;28; 0,0
1556;2;3;1;402,3854;203;28; 1,4
1557;2;1;4;394,3792;247; 4;-0,3
1558;2;1;2;401,9049;295; 9; 1,2
1559;2;2;2;400,8515;310;11;-1,4
1560;2;2;5;394,5563;239; 2;-1,1
1561;2;2;3;405,3986;220;11;-0,2
1562;2;3;3;408,5415;205;24;-0,2
1563;2;3;3;394,6114;213;21;-0,3
1564;2;2;4;401,6654;274;20; 1,7
1565;2;1;5;403,6781;219; 5;-0,1
1566;2;3;3;397,6704;199; 6;-0,9
1567;2;1;1;397,8751;198; 3; 0,3
1568;2;2;2;405,2181;320;30; 1,5
1569;2;2;3;400,7690;229;12; 1,2
1570;2;1;2;397,9659;270;19; 0,2
1571;2;2;1;394,2063;220;25;-1,2
1572;2;1;1;401,9595;198;23;-0,8
1573;2;1;3;394,7044;199; 8; 1,7
1574;2;2;4;400,1996;263; 2; 0,9
1575;2;1;2;398,0623;275; 4; 1,0
1576;2;1;5;392,4833;201;27; 0,4
1577;2;2;3;398,6179;229;20;-0,8
1578;2;3;2;401,8438;295;26;-0,6
1579;2;1;1;408,1455;205;21;-0,9
1580;2;2;1;402,1870;234;14; 0,0
1581;2;2;1;394,7998;213;16;-0,5
1582;2;2;3;401,6194;228;24;-0,1
1583;2;2;1;413,2468;233;12;-0,4
1584;2;1;3;406,0630;224;30;-0,1
1585;2;3;4;401,3436;264; 9;-1,5
1586;2;3;5;403,6438;233;14;-0,7
1587;2;2;1;406,2630;232; 2;-0,6
1588;2;3;4;397,6618;243; 2;-0,8
1589;2;3;3;404,7239;216;10; 1,5
1590;2;3;1;396,2203;213; 9;-0,3
1591;2;3;3;392,7404;209;15; 0,4
1592;2;1;5;397,7802;222; 5;-0,3
1593;2;3;5;395,4902;219; 7;-1,5
1594;2;3;4;398,5410;267;13;-0,4
1595;2;3;1;399,4016;201;26; 2,0
1596;2;3;2;392,4824;285;30; 0,5
1597;2;2;5;393,8260;244;22; 0,4
1598;2;1;5;404,1903;214; 9;-0,1
1599;2;2;4;407,0449;273; 2;-1,9
1600;2;2;1;408,1786;226;29;-0,6
1601;2;3;2;403,7585;286; 2; 0,7
1602;2;1;2;393,3350;280;11;-0,1
1603;2;1;5;404,5364;210;16; 0,6
1604;2;3;3;397,2450;209;16; 0,4
1605;2;2;1;402,9468;219;26; 0,4
1606;2;3;4;398,3211;253; 5;-0,7
1607;2;1;5;387,7128;206;22; 1,0
1608;2;2;1;404,4165;241;27; 0,7
1609;2;2;3;405,6459;233;28; 1,2
1610;2;3;2;404,0594;287;11;-0,1
1611;2;2;3;402,0941;222;12;-1,2
1612;2;1;3;403,1727;213; 4;-1,0
1613;2;1;3;407,9543;209; 6;-0,3
1614;2;1;1;399,5998;198;13; 0,0
1615;2;2;4;410,3556;273; 8; 0,5
1616;2;3;5;401,9158;219;18; 0,2
1617;2;3;3;410,4727;215;18; 0,0
1618;2;1;1;405,3493;200;18;-0,3
1619;2;1;4;405,3060;258;21;-0,1
1620;2;1;1;393,8684;183;17; 2,3
1621;2;3;5;400,3084;218;12; 1,1
1622;2;3;2;394,0827;287;30;-0,2
1623;2;2;3;405,4489;227;26; 0,2
1624;2;2;3;397,1776;234;24; 0,4
1625;2;2;3;395,2445;239; 9;-0,4
1626;2;2;4;399,4617;270;24;-0,9
1627;2;3;1;394,2454;194; 3; 1,0
1628;2;2;4;396,3407;272;18;-2,0
1629;2;3;1;393,6893;179;20; 0,3
1630;2;1;1;396,1589;195; 2; 0,2
1631;2;2;1;398,2828;206;17;-0,7
1632;2;3;1;406,7635;209;17;-0,3
1633;2;1;4;403,9465;260;16; 0,0
1634;2;2;4;408,0755;280;16;-0,5
1635;2;2;2;402,4362;312;24; 2,2
1636;2;2;3;411,9343;229; 6; 0,1
1637;2;2;1;397,7330;209; 4;-0,3
1638;2;2;1;406,3828;217;18;-1,3
1639;2;2;2;404,4624;314;19;-0,2
1640;2;2;1;387,2017;218; 6;-0,8
1641;2;3;2;400,0342;282; 5; 0,3
1642;2;1;1;401,0008;201; 9;-0,5
1643;2;1;4;400,4746;266;28; 0,9
1644;2;2;4;401,4394;279; 3; 1,6
1645;2;1;5;385,4134;210;12; 0,2
1646;2;1;2;405,5085;292; 3; 0,7
1647;2;3;2;398,8241;276;10; 0,5
1648;2;1;2;402,3916;286; 3; 0,9
1649;2;1;5;390,4154;211;26; 0,4
1650;2;3;4;399,4314;259;26; 0,6
1651;2;1;3;404,9211;207;20;-0,7
1652;2;1;3;400,8574;199; 5; 0,0
1653;2;2;5;404,8290;246; 1; 0,7
1654;2;2;3;382,7158;207;13;-1,1
1655;2;1;3;399,7011;205;17;-0,1
1656;2;1;4;394,3968;258;25; 1,0
1657;2;2;5;387,2015;237;20; 1,5
1658;2;3;3;396,7516;208; 1; 0,6
1659;2;1;2;395,1795;267;19; 1,5
1660;2;1;4;398,6408;257;10; 1,1
1661;2;2;4;399,4079;291;16;-1,0
1662;2;3;5;401,9668;226;26; 1,5
1663;2;1;1;388,3679;176;29; 0,5
1664;2;3;1;400,7875;197;25; 0,1
1665;2;3;5;406,5111;208;16;-0,1
1666;2;2;5;402,2314;233;23;-0,1
1667;2;1;4;392,5854;253;26;-0,5
1668;2;1;1;394,4609;185;19;-0,8
1669;2;2;2;403,0822;292;30; 1,0
1670;2;2;4;412,0518;278; 6; 0,6
1671;2;3;5;407,0016;231;17; 0,5
1672;2;3;2;400,9460;291;25; 0,3
1673;2;1;2;401,3243;271; 4;-1,4
1674;2;3;4;402,4434;258; 6;-0,3
1675;2;2;2;391,8737;320; 1; 1,1
1676;2;2;5;394,5975;233;27;-0,7
1677;2;3;1;394,1191;199; 1;-2,4
1678;2;1;5;397,3240;216;11;-1,9
1679;2;1;1;401,1426;213; 2; 1,1
1680;2;3;2;398,3875;283;25;-1,2
1681;2;3;5;401,6182;225;26; 1,8
1682;2;3;3;396,7007;205; 4;-0,2
1683;2;2;4;403,9327;262;23; 1,7
1684;2;2;2;396,4024;302;24; 1,3
1685;2;2;3;407,4024;235;26; 0,7
1686;2;3;4;398,9674;265;28;-0,9
1687;2;1;1;392,9932;192;28; 1,5
1688;2;1;3;396,3886;206;30; 1,4
1689;2;3;4;405,5022;255; 8; 0,5
1690;2;1;3;399,5441;193;11;-0,2
1691;2;3;2;402,2281;285;18;-0,9
1692;2;3;4;401,1664;261;13;-0,6
1693;2;2;2;396,6283;297;18;-0,4
1694;2;2;5;399,7616;232;21;-0,4
1695;2;3;5;410,0280;222; 9; 0,2
1696;2;1;1;396,1377;195;27;-1,5
1697;2;1;1;399,5770;197;26; 2,4
1698;2;1;5;400,4925;219; 7;-0,3
1699;2;3;2;409,6462;300;17; 0,8
1700;2;3;2;406,6178;291;20; 0,3
1701;2;3;4;395,9083;266; 7; 1,7
1702;2;1;1;402,1886;198; 1;-1,2
1703;2;2;3;396,3207;236;11;-0,3
1704;2;2;4;397,5859;279;25;-0,4
1705;2;2;4;399,2908;270; 9; 0,8
1706;2;2;4;400,4419;278;11;-0,5
1707;2;2;1;390,2338;212;20; 0,2
1708;2;2;2;407,4444;307; 8;-3,1
1709;2;1;4;386,7126;238;14;-0,7
1710;2;1;4;396,2919;249;24; 1,6
1711;2;3;2;394,1101;286;27;-0,5
1712;2;3;2;411,2937;281; 8; 1,1
1713;2;1;1;410,7139;203;11; 1,5
1714;2;3;2;398,6162;296;17; 0,4
1715;2;3;3;392,9041;188;13;-0,3
1716;2;3;5;389,9813;222;18; 0,1
1717;2;3;1;408,0986;189; 1;-2,0
1718;2;3;5;400,2445;224;16; 0,1
1719;2;3;4;403,8927;267;28;-0,6
1720;2;3;2;389,4421;280;26;-1,5
1721;2;3;5;400,5362;227;28;-1,4
1722;2;2;1;401,5123;211;21;-1,0
1723;2;3;2;393,9852;288; 1; 0,5
1724;2;2;4;401,2486;289;26;-0,7
1725;2;2;4;402,1366;294;26;-0,2
1726;2;3;1;400,1701;203; 7; 0,2
1727;2;1;1;404,8220;208; 3;-0,7
1728;2;3;5;396,6352;210;11; 0,2
1729;2;1;2;398,0320;283;28; 1,9
1730;2;3;2;399,1357;290;16;-2,0
1731;2;1;2;389,4080;280;11; 1,8
1732;2;1;3;402,9543;217;12;-1,0
1733;2;3;2;403,5046;287;25;-1,2
1734;2;2;2;393,6779;299;18;-1,4
1735;2;3;2;404,9741;295; 2;-2,1
1736;2;2;2;398,8408;299; 6; 1,4
1737;2;1;2;405,2332;286; 7;-1,3
1738;2;3;2;411,4553;289; 4; 1,2
1739;2;3;1;390,6324;198;27; 1,0
1740;2;2;1;400,1530;218;14;-0,2
1741;2;2;3;395,1372;221;14;-1,9
1742;2;1;3;396,2298;201;27;-2,2
1743;2;3;2;394,7357;298;19;-0,8
1744;2;2;2;400,7617;319;22;-1,1
1745;2;3;3;394,8488;214; 1; 0,9
1746;2;3;5;392,1079;212; 5; 0,2
1747;2;1;2;403,6178;285;19; 0,6
1748;2;1;4;393,6374;253;23; 0,1
1749;2;2;4;404,6454;273;19; 0,3
1750;2;2;3;405,4051;224;23; 1,0
1751;2;2;3;389,8647;213;12;-0,3
1752;2;2;1;398,3854;225; 1;-1,8
1753;2;3;3;398,8710;216;12; 1,5
1754;2;2;5;411,1025;241; 4;-1,0
1755;2;1;2;398,0045;285; 5; 0,0
1756;2;2;5;401,3357;236;23;-0,2
1757;2;1;5;401,4963;228;26;-1,2
1758;2;3;3;409,6372;216;13; 0,3
1759;2;2;3;403,0504;227;25;-0,3
1760;2;3;3;392,6507;193;16;-0,4
1761;2;1;1;403,6749;197;18;-0,7
1762;2;2;4;396,0972;285;26;-1,0
1763;2;3;5;401,7295;224;27; 0,2
1764;2;1;4;399,9749;253;27; 0,3
1765;2;1;1;403,0029;194;14; 0,1
1766;2;3;3;415,5188;226; 1; 0,8
1767;2;1;1;403,8303;204;25;-0,5
1768;2;3;3;394,1461;208;18; 1,0
1769;2;1;3;394,6549;199;14; 0,6
1770;2;1;4;394,9831;244;16;-0,7
1771;2;2;2;399,6167;298; 9; 0,2
1772;2;1;3;400,9833;199;26; 0,4
1773;2;2;3;395,5523;224;15;-1,3
1774;2;2;5;391,4156;223;16; 1,4
1775;2;1;2;396,5427;283;22;-0,1
1776;2;1;2;401,4751;288; 9;-0,7
1777;2;2;2;402,2081;310; 7;-1,9
1778;2;2;1;397,9680;228;15; 0,4
1779;2;3;5;406,6582;214;10; 1,9
1780;2;1;5;404,5077;224;14; 0,4
1781;2;2;3;396,5669;223;12;-1,2
1782;2;1;5;402,1366;213; 1;-0,9
1783;2;3;4;409,2390;260;24;-0,9
1784;2;3;2;395,6025;288; 3; 0,4
1785;2;3;4;401,1775;275;24; 1,4
1786;2;3;5;400,8424;214;24;-0,4
1787;2;2;5;401,3736;252;14;-0,8
1788;2;1;4;398,2950;258;11;-0,2
1789;2;1;2;407,9062;286; 7;-1,6
1790;2;1;5;408,7838;207;28;-1,3
1791;2;2;2;407,0704;317; 3; 0,6
1792;2;2;1;390,1671;218; 6;-1,6
1793;2;1;3;402,3930;210;17;-0,3
1794;2;1;1;395,9754;190; 5;-0,5
1795;2;2;5;399,4442;240;22; 0,1
1796;2;2;1;403,2285;213;11; 1,2
1797;2;1;1;402,3130;199;18;-0,3
1798;2;1;3;405,1589;208;18;-0,2
1799;2;3;2;401,6233;285;29; 0,4
1800;2;1;3;399,2742;204; 6;-2,2
1801;2;2;2;402,6925;309;23;-0,2
1802;2;2;1;400,1396;219;20; 0,0
1803;2;2;4;394,1635;270; 6; 0,3
1804;2;2;3;409,7340;230;29; 1,8
1805;2;2;1;395,9987;211;14;-1,9
1806;2;2;4;398,6533;289; 1; 0,5
1807;2;2;2;392,2435;295;30;-0,9
1808;2;1;1;397,9914;200; 4; 1,4
1809;2;2;2;406,4639;308; 5; 0,7
1810;2;3;3;404,6305;215;23; 1,4
1811;2;1;3;396,4556;207;24; 0,5
1812;2;2;2;415,9328;323; 6;-1,8
1813;2;3;3;398,1279;213;10; 0,5
1814;2;3;2;396,5309;289;23; 2,0
1815;2;2;4;398,3617;280; 8;-0,9
1816;2;3;1;404,8229;207;29; 0,6
1817;2;2;2;403,1520;322; 3;-0,7
1818;2;2;4;401,7557;284; 3; 1,6
1819;2;2;4;400,6491;279; 1; 0,3
1820;2;3;4;400,4026;253;17;-1,4
1821;2;1;2;407,4827;299;15; 0,3
1822;2;1;3;397,8153;207;24;-0,3
1823;2;2;2;401,0579;302;15;-0,9
1824;2;1;4;405,2924;271;11; 0,2
1825;2;1;1;398,1566;193; 7;-1,0
1826;2;3;3;391,5718;214; 3; 0,2
1827;2;1;3;407,1489;208;18;-0,5
1828;2;2;5;407,4402;238;12;-1,6
1829;2;2;2;403,9476;292;19; 1,3
1830;2;2;5;401,3777;230;22;-1,2
1831;2;1;5;407,0977;206; 6;-0,1
1832;2;3;5;394,0085;216;19; 0,1
1833;2;1;3;408,8879;210;23; 0,5
1834;2;3;2;407,5905;283; 5; 0,6
1835;2;3;1;390,9470;207;20;-0,7
1836;2;2;1;395,5094;215;27; 0,3
1837;2;3;5;399,0917;222; 6;-0,3
1838;2;1;1;409,2454;206; 2; 0,5
1839;2;1;2;399,0093;272;19;-0,5
1840;2;3;1;391,8386;194;21;-0,1
1841;2;1;1;394,9364;193; 4;-0,1
1842;2;2;4;398,8105;278; 5; 0,8
1843;2;3;1;393,1801;201;16; 1,6
1844;2;2;5;392,8797;231;28; 1,9
1845;2;3;5;391,9332;216;30;-1,3
1846;2;3;5;389,6759;214;26; 0,0
1847;2;1;4;404,1664;250; 7;-1,1
1848;2;2;4;398,9287;279;20;-0,3
1849;2;2;5;396,8082;236;22;-0,5
1850;2;2;5;398,3637;234;11;-1,2
1851;2;1;1;414,5275;210;26; 0,8
1852;2;3;1;407,4967;199;23;-0,1
1853;2;3;4;401,2693;266; 1;-2,4
1854;2;3;5;401,8648;214;22;-0,8
1855;2;3;3;404,9326;207; 3; 0,6
1856;2;2;3;402,9325;221; 2; 0,0
1857;2;3;3;391,6450;204; 5; 0,4
1858;2;3;3;399,5305;210;22;-0,7
1859;2;3;3;391,7304;203; 8;-0,8
1860;2;1;4;400,4188;268;13; 0,5
1861;2;2;4;396,3178;278;12; 1,2
1862;2;3;4;398,8663;264;26; 0,7
1863;2;2;1;388,3525;212;17; 0,3
1864;2;2;1;391,1724;217; 6;-0,4
1865;2;3;4;399,3789;263;23; 0,6
1866;2;3;5;406,5506;234;25;-0,9
1867;2;1;3;409,8552;221;30;-0,5
1868;2;3;4;387,8712;256; 2; 0,3
1869;2;1;3;397,9436;194;27; 0,3
1870;2;3;1;393,8154;197;29;-2,3
1871;2;2;3;393,0295;212;26;-2,3
1872;2;2;3;394,3751;226;23; 1,9
1873;2;2;1;388,8146;220;29;-0,3
1874;2;2;1;396,8883;218;19; 0,2
1875;2;3;1;408,5048;187; 3;-0,8
1876;2;3;2;404,5062;297; 7; 0,2
1877;2;3;4;395,6010;269;29; 0,3
1878;2;2;5;393,3986;232; 3; 1,0
1879;2;1;2;399,6653;280;26;-2,7
1880;2;1;5;400,0003;207;14;-1,0
1881;2;3;3;399,3700;204; 6;-0,4
1882;2;1;2;388,6928;278;25;-0,7
1883;2;1;1;401,1661;201;20;-1,6
1884;2;3;5;405,2046;230; 2; 1,6
1885;2;3;3;404,2299;193; 8;-1,5
1886;2;1;4;402,8726;258; 2;-0,3
1887;2;3;1;402,8664;204; 6;-0,4
1888;2;1;4;398,8247;240;29;-0,7
1889;2;1;4;400,2807;255;25; 1,0
1890;2;2;4;406,2444;265;17;-0,2
1891;2;1;4;407,4808;255;23; 1,5
1892;2;2;2;402,8372;308;14; 0,5
1893;2;2;3;404,3387;221;27;-0,6
1894;2;2;4;406,6389;269; 9;-2,4
1895;2;3;3;397,6853;209;16;-1,3
1896;2;1;2;398,6857;280;15;-0,6
1897;2;1;4;399,8852;245;10;-0,1
1898;2;2;5;402,1364;235;24;-0,5
1899;2;2;2;397,2883;323;29;-1,1
1900;2;3;4;404,1764;271; 6;-0,6
1901;2;3;3;394,4669;200;30;-0,2
1902;2;1;5;400,6019;222; 6; 0,2
1903;2;1;3;396,1304;192;13;-0,7
1904;2;1;2;394,8713;289;17;-0,6
1905;2;2;1;409,1917;217;20; 0,6
1906;2;1;4;399,3315;252; 7; 0,1
1907;2;2;3;395,4769;216;20;-0,4
1908;2;1;1;400,2908;202;23;-0,9
1909;2;2;4;404,9666;289;22;-0,5
1910;2;2;1;396,2355;224;20; 1,7
1911;2;1;4;394,0337;262;22; 0,1
1912;2;2;4;397,3988;271;18; 2,0
1913;2;2;5;394,4481;242;19;-1,4
1914;2;2;4;407,0366;284;23;-1,1
1915;2;1;2;398,7106;276; 5; 0,1
1916;2;1;5;397,6278;209; 4; 1,0
1917;2;2;1;396,8028;225; 4; 0,2
1918;2;1;5;399,9933;214;22;-1,9
1919;2;2;3;399,9157;240;20; 0,1
1920;2;1;4;398,3688;252;19;-0,1
1921;2;3;1;397,4447;209; 4;-0,8
1922;2;2;2;411,5690;313; 7; 0,9
1923;2;2;4;402,3736;287;20;-0,5
1924;2;2;1;392,5782;215; 9;-0,9
1925;2;1;1;402,5394;190;18;-0,4
1926;2;3;5;406,8207;219;16; 2,0
1927;2;3;1;399,9412;213; 7; 0,5
1928;2;2;4;406,1367;285;28; 0,2
1929;2;3;1;396,5688;183; 1;-0,9
1930;2;2;4;402,7265;283;25;-1,4
1931;2;3;1;403,6428;202;22; 0,8
1932;2;1;2;392,4071;284;23;-0,2
1933;2;1;1;404,2788;187;11;-2,4
1934;2;3;4;398,6508;253; 5;-0,6
1935;2;1;2;405,6909;290;18; 0,1
1936;2;2;4;396,7372;272; 8; 1,2
1937;2;1;1;397,4375;189; 9;-2,4
1938;2;1;1;400,1998;191;27;-0,3
1939;2;1;5;412,0050;214;21; 0,4
1940;2;2;4;398,2685;274;27; 0,5
1941;2;3;5;403,0389;228;16;-0,6
1942;2;1;1;397,7273;201; 2;-0,7
1943;2;2;4;398,3462;283; 9; 1,2
1944;2;1;5;401,8052;214;11;-1,4
1945;2;3;2;389,4030;274;16; 0,8
1946;2;3;5;405,6294;221; 9;-0,6
1947;2;3;2;401,9410;293;12;-0,4
1948;2;3;3;401,8788;198; 7; 2,1
1949;2;2;1;393,3040;229;18;-2,2
1950;2;1;3;405,6818;206; 9; 0,1
1951;2;2;3;403,4851;227;24;-0,8
1952;2;2;5;390,9718;227;26;-1,4
1953;2;1;2;410,3447;280;23;-1,1
1954;2;1;5;396,0186;216; 8; 0,4
1955;2;1;5;393,9318;215;22; 0,2
1956;2;2;5;404,0314;247;14; 1,6
1957;2;1;2;408,0547;287;26; 0,2
1958;2;3;4;402,9184;266;29;-0,4
1959;2;2;2;399,2125;311; 7; 0,0
1960;2;3;5;399,6493;204;23; 1,3
1961;2;3;4;402,1973;258; 1;-0,5
1962;2;3;1;392,9223;188;30;-0,3
1963;2;3;1;386,5486;180;17; 0,5
1964;2;1;2;397,1433;283;29; 1,1
1965;2;1;1;393,6894;190;22; 0,2
1966;2;2;1;391,5110;194;11; 0,2
1967;2;2;1;387,8895;216; 2; 0,8
1968;2;2;3;406,9580;243; 2; 1,2
1969;2;3;5;392,5941;205; 3;-0,7
1970;2;1;1;403,9386;187; 2; 0,7
1971;2;3;4;395,5638;261; 7; 0,5
1972;2;2;4;400,1839;267;26; 1,0
1973;2;3;5;401,7812;240;14; 0,9
1974;2;1;2;399,8437;297; 1; 0,1
1975;2;3;2;400,0823;290;28;-0,6
1976;2;2;1;391,6070;218; 4;-2,4
1977;2;1;2;397,7863;293;20; 0,0
1978;2;2;4;397,3841;273; 4; 0,6
1979;2;3;3;395,7510;202; 6; 0,3
1980;2;1;2;401,0047;279; 2;-0,1
1981;2;2;2;412,3615;312;21; 0,8
1982;2;3;4;385,0580;242;26;-1,8
1983;2;2;4;398,2885;279; 7; 0,9
1984;2;1;2;404,2080;288;14;-1,0
1985;2;3;5;393,6509;213; 2; 0,7
1986;2;3;2;399,9355;294;19;-0,2
1987;2;3;3;409,0251;217; 3; 0,3
1988;2;2;5;389,8847;238;22; 0,9
1989;2;2;1;393,6359;231; 6; 0,3
1990;2;3;1;398,9937;200; 3; 1,6
1991;2;3;4;396,4508;254;18; 1,3
1992;2;1;2;402,0623;279;28; 0,7
1993;2;1;2;395,6434;286;30; 0,4
1994;2;1;1;398,8526;200;13;-1,6
1995;2;2;4;408,4822;283;27; 0,2
1996;2;3;3;399,0538;208;12; 1,7
1997;2;3;5;400,4818;220;25;-0,8
1998;2;1;2;399,0658;284;22; 0,2
1999;2;2;5;409,1728;247;20;-1,1
2000;2;1;2;397,8095;283;25; 0,1
2001;2;2;3;393,9575;224;16; 0,3
2002;2;2;4;397,0355;273;14; 0,4
2003;2;2;2;404,7480;312;18; 1,7
2004;2;2;3;388,7783;218; 9;-2,4
2005;2;2;4;403,2101;279;28;-0,1
2006;2;2;1;404,0179;208; 7; 1,5
2007;2;2;4;401,8173;271;25; 0,6
2008;2;1;5;395,0348;213;14; 0,7
2009;2;2;5;395,4118;230; 9; 0,5
2010;2;3;5;398,4805;217;20; 0,7
2011;2;3;1;400,5034;196;14;-0,7
2012;2;1;4;395,4804;259; 1; 1,6
2013;2;3;4;395,5442;260;12;-0,8
2014;2;2;4;402,8661;283;17; 0,0
2015;2;1;5;397,5146;196;19; 0,6
2016;2;3;4;394,4663;266;24; 1,8
2017;2;2;2;406,0588;308;30;-0,8
2018;2;1;2;400,3065;286; 8; 0,5
2019;2;2;2;394,7369;313;17;-0,8
2020;2;1;1;398,2309;195;11;-0,8
