Id;sex;slh;hrd;age;cw;day;hum
1600;2;2;1;408;226;29;-0,6
1601;2;3;2;404;286; 2; 0,7
1602;2;1;2;393;280;11;-0,1
1603;2;1;5;405;211;16; 0,6
1604;2;3;3;397;209;16; 0,4
1605;2;2;1;403;219;26; 0,4
1606;2;3;4;398;253; 5;-0,7
1607;2;1;5;388;207;22; 1,0
1608;2;2;1;404;240;27; 0,7
1609;2;2;3;406;233;28; 1,2
1610;2;3;2;404;287;11;-0,1
1611;2;2;3;402;222;12;-1,2
1612;2;1;3;403;213; 4;-1,0
1613;2;1;3;408;210; 6;-0,3
1614;2;1;1;400;198;13; 0,0
1615;2;2;4;410;273; 8; 0,5
1616;2;3;5;402;220;18; 0,2
1617;2;3;3;410;214;18; 0,0
1618;2;1;1;405;200;18;-0,3
1619;2;1;4;405;257;21;-0,1
1620;2;1;1;394;183;17; 2,3
1621;2;3;5;400;218;12; 1,1
1622;2;3;2;394;287;30;-0,2
1623;2;2;3;405;227;26; 0,2
1624;2;2;3;397;234;24; 0,4
1625;2;2;3;395;239; 9;-0,4
1626;2;2;4;399;269;24;-0,9
1627;2;3;1;394;194; 3; 1,0
1628;2;2;4;396;272;18;-2,0
1629;2;3;1;394;179;20; 0,3
1630;2;1;1;396;195; 2; 0,2
1631;2;2;1;398;206;17;-0,7
1632;2;3;1;407;209;17;-0,3
1633;2;1;4;404;260;16; 0,0
1634;2;2;4;408;279;16;-0,5
1635;2;2;2;402;311;24; 2,2
1636;2;2;3;412;229; 6; 0,1
1637;2;2;1;398;209; 4;-0,3
1638;2;2;1;406;216;18;-1,3
1639;2;2;2;404;314;19;-0,2
1640;2;2;1;387;218; 6;-0,8
1641;2;3;2;400;282; 5; 0,3
1642;2;1;1;401;201; 9;-0,5
1643;2;1;4;400;266;28; 0,9
1644;2;2;4;401;279; 3; 1,6
1645;2;1;5;385;210;12; 0,2
1646;2;1;2;406;293; 3; 0,7
1647;2;3;2;399;276;10; 0,5
1648;2;1;2;402;286; 3; 0,9
1649;2;1;5;390;211;26; 0,4
1650;2;3;4;399;258;26; 0,6
1651;2;1;3;405;207;20;-0,7
1652;2;1;3;401;199; 5; 0,0
1653;2;2;5;405;247; 1; 0,7
1654;2;2;3;383;207;13;-1,1
1655;2;1;3;400;205;17;-0,1
1656;2;1;4;394;258;25; 1,0
1657;2;2;5;387;237;20; 1,5
1658;2;3;3;397;209; 1; 0,6
1659;2;1;2;395;267;19; 1,5
1660;2;1;4;399;257;10; 1,1
1661;2;2;4;399;291;16;-1,0
1662;2;3;5;402;226;26; 1,5
1663;2;1;1;388;176;29; 0,5
1664;2;3;1;401;197;25; 0,1
1665;2;3;5;407;209;16;-0,1
1666;2;2;5;402;233;23;-0,1
1667;2;1;4;393;253;26;-0,5
1668;2;1;1;394;185;19;-0,8
1669;2;2;2;403;292;30; 1,0
1670;2;2;4;412;278; 6; 0,6
1671;2;3;5;407;231;17; 0,5
1672;2;3;2;401;291;25; 0,3
1673;2;1;2;401;271; 4;-1,4
1674;2;3;4;402;257; 6;-0,3
1675;2;2;2;392;320; 1; 1,1
1676;2;2;5;395;233;27;-0,7
1677;2;3;1;394;199; 1;-2,4
1678;2;1;5;397;215;11;-1,9
1679;2;1;1;401;213; 2; 1,1
1680;2;3;2;398;283;25;-1,2
1681;2;3;5;402;225;26; 1,8
1682;2;3;3;397;206; 4;-0,2
1683;2;2;4;404;262;23; 1,7
1684;2;2;2;396;302;24; 1,3
1685;2;2;3;407;235;26; 0,7
1686;2;3;4;399;265;28;-0,9
1687;2;1;1;393;192;28; 1,5
1688;2;1;3;396;205;30; 1,4
1689;2;3;4;406;255; 8; 0,5
1690;2;1;3;400;194;11;-0,2
1691;2;3;2;402;285;18;-0,9
1692;2;3;4;401;261;13;-0,6
1693;2;2;2;397;298;18;-0,4
1694;2;2;5;400;232;21;-0,4
1695;2;3;5;410;222; 9; 0,2
1696;2;1;1;396;195;27;-1,5
1697;2;1;1;400;197;26; 2,4
1698;2;1;5;400;219; 7;-0,3
1699;2;3;2;410;300;17; 0,8
1700;2;3;2;407;291;20; 0,3
1701;2;3;4;396;266; 7; 1,7
1702;2;1;1;402;198; 1;-1,2
1703;2;2;3;396;236;11;-0,3
1704;2;2;4;398;279;25;-0,4
1705;2;2;4;399;270; 9; 0,8
1706;2;2;4;400;278;11;-0,5
1707;2;2;1;390;212;20; 0,2
1708;2;2;2;407;307; 8;-3,1
1709;2;1;4;387;238;14;-0,7
1710;2;1;4;396;249;24; 1,6
1711;2;3;2;394;286;27;-0,5
1712;2;3;2;411;281; 8; 1,1
1713;2;1;1;411;203;11; 1,5
1714;2;3;2;399;296;17; 0,4
1715;2;3;3;393;188;13;-0,3
1716;2;3;5;390;222;18; 0,1
1717;2;3;1;408;189; 1;-2,0
1718;2;3;5;400;223;16; 0,1
1719;2;3;4;404;267;28;-0,6
1720;2;3;2;389;280;26;-1,5
1721;2;3;5;401;228;28;-1,4
1722;2;2;1;402;212;21;-1,0
1723;2;3;2;394;288; 1; 0,5
1724;2;2;4;401;289;26;-0,7
1725;2;2;4;402;294;26;-0,2
1726;2;3;1;400;203; 7; 0,2
1727;2;1;1;405;208; 3;-0,7
1728;2;3;5;397;210;11; 0,2
1729;2;1;2;398;283;28; 1,9
1730;2;3;2;399;290;16;-2,0
1731;2;1;2;389;280;11; 1,8
1732;2;1;3;403;217;12;-1,0
1733;2;3;2;404;288;25;-1,2
1734;2;2;2;394;300;18;-1,4
1735;2;3;2;405;295; 2;-2,1
1736;2;2;2;399;299; 6; 1,4
1737;2;1;2;405;286; 7;-1,3
1738;2;3;2;411;289; 4; 1,2
1739;2;3;1;391;198;27; 1,0
1740;2;2;1;400;218;14;-0,2
1741;2;2;3;395;221;14;-1,9
1742;2;1;3;396;201;27;-2,2
1743;2;3;2;395;298;19;-0,8
1744;2;2;2;401;320;22;-1,1
1745;2;3;3;395;214; 1; 0,9
1746;2;3;5;392;212; 5; 0,2
1747;2;1;2;404;285;19; 0,6
1748;2;1;4;394;253;23; 0,1
1749;2;2;4;405;273;19; 0,3
1750;2;2;3;405;224;23; 1,0
1751;2;2;3;390;213;12;-0,3
1752;2;2;1;398;225; 1;-1,8
1753;2;3;3;399;216;12; 1,5
1754;2;2;5;411;241; 4;-1,0
1755;2;1;2;398;285; 5; 0,0
1756;2;2;5;401;236;23;-0,2
1757;2;1;5;401;228;26;-1,2
1758;2;3;3;410;217;13; 0,3
1759;2;2;3;403;227;25;-0,3
1760;2;3;3;393;193;16;-0,4
1761;2;1;1;404;197;18;-0,7
1762;2;2;4;396;285;26;-1,0
1763;2;3;5;402;224;27; 0,2
1764;2;1;4;400;253;27; 0,3
1765;2;1;1;403;194;14; 0,1
1766;2;3;3;416;226; 1; 0,8
1767;2;1;1;404;204;25;-0,5
1768;2;3;3;394;208;18; 1,0
1769;2;1;3;395;200;14; 0,6
1770;2;1;4;395;244;16;-0,7
1771;2;2;2;400;298; 9; 0,2
1772;2;1;3;401;199;26; 0,4
1773;2;2;3;396;224;15;-1,3
1774;2;2;5;391;222;16; 1,4
1775;2;1;2;397;284;22;-0,1
1776;2;1;2;401;287; 9;-0,7
1777;2;2;2;402;310; 7;-1,9
1778;2;2;1;398;228;15; 0,4
1779;2;3;5;407;214;10; 1,9
1780;2;1;5;405;225;14; 0,4
1781;2;2;3;397;223;12;-1,2
1782;2;1;5;402;213; 1;-0,9
1783;2;3;4;409;260;24;-0,9
1784;2;3;2;396;288; 3; 0,4
1785;2;3;4;401;275;24; 1,4
1786;2;3;5;401;214;24;-0,4
1787;2;2;5;401;251;14;-0,8
1788;2;1;4;398;258;11;-0,2
1789;2;1;2;408;286; 7;-1,6
1790;2;1;5;409;207;28;-1,3
1791;2;2;2;407;317; 3; 0,6
1792;2;2;1;390;218; 6;-1,6
1793;2;1;3;402;210;17;-0,3
1794;2;1;1;396;190; 5;-0,5
1795;2;2;5;399;240;22; 0,1
1796;2;2;1;403;213;11; 1,2
1797;2;1;1;402;199;18;-0,3
1798;2;1;3;405;208;18;-0,2
1799;2;3;2;402;286;29; 0,4
1800;2;1;3;399;204; 6;-2,2
1801;2;2;2;403;309;23;-0,2
1802;2;2;1;400;219;20; 0,0
1803;2;2;4;394;270; 6; 0,3
1804;2;2;3;410;230;29; 1,8
1805;2;2;1;396;211;14;-1,9
1806;2;2;4;399;289; 1; 0,5
1807;2;2;2;392;295;30;-0,9
1808;2;1;1;398;200; 4; 1,4
1809;2;2;2;406;308; 5; 0,7
1810;2;3;3;405;215;23; 1,4
1811;2;1;3;396;206;24; 0,5
1812;2;2;2;416;323; 6;-1,8
1813;2;3;3;398;213;10; 0,5
1814;2;3;2;397;289;23; 2,0
1815;2;2;4;398;280; 8;-0,9
1816;2;3;1;405;207;29; 0,6
1817;2;2;2;403;322; 3;-0,7
1818;2;2;4;402;284; 3; 1,6
1819;2;2;4;401;279; 1; 0,3
1820;2;3;4;400;253;17;-1,4
1821;2;1;2;407;299;15; 0,3
1822;2;1;3;398;207;24;-0,3
1823;2;2;2;401;302;15;-0,9
1824;2;1;4;405;271;11; 0,2
1825;2;1;1;398;193; 7;-1,0
1826;2;3;3;392;214; 3; 0,2
1827;2;1;3;407;208;18;-0,5
1828;2;2;5;407;238;12;-1,6
1829;2;2;2;404;292;19; 1,3
1830;2;2;5;401;229;22;-1,2
1831;2;1;5;407;206; 6;-0,1
1832;2;3;5;394;216;19; 0,1
1833;2;1;3;409;210;23; 0,5
1834;2;3;2;408;284; 5; 0,6
1835;2;3;1;391;207;20;-0,7
1836;2;2;1;396;215;27; 0,3
1837;2;3;5;399;222; 6;-0,3
1838;2;1;1;409;205; 2; 0,5
1839;2;1;2;399;272;19;-0,5
1840;2;3;1;392;194;21;-0,1
1841;2;1;1;395;193; 4;-0,1
1842;2;2;4;399;278; 5; 0,8
1843;2;3;1;393;200;16; 1,6
1844;2;2;5;393;231;28; 1,9
1845;2;3;5;392;216;30;-1,3
1846;2;3;5;390;214;26; 0,0
1847;2;1;4;404;250; 7;-1,1
1848;2;2;4;399;279;20;-0,3
1849;2;2;5;397;236;22;-0,5
1850;2;2;5;398;234;11;-1,2
1851;2;1;1;415;211;26; 0,8
1852;2;3;1;407;198;23;-0,1
1853;2;3;4;401;265; 1;-2,4
1854;2;3;5;402;215;22;-0,8
1855;2;3;3;405;207; 3; 0,6
1856;2;2;3;403;222; 2; 0,0
1857;2;3;3;392;205; 5; 0,4
1858;2;3;3;400;210;22;-0,7
1859;2;3;3;392;203; 8;-0,8
1860;2;1;4;400;268;13; 0,5
1861;2;2;4;396;278;12; 1,2
1862;2;3;4;399;265;26; 0,7
1863;2;2;1;388;212;17; 0,3
1864;2;2;1;391;216; 6;-0,4
1865;2;3;4;399;263;23; 0,6
1866;2;3;5;407;235;25;-0,9
1867;2;1;3;410;221;30;-0,5
1868;2;3;4;388;256; 2; 0,3
1869;2;1;3;398;194;27; 0,3
1870;2;3;1;394;197;29;-2,3
1871;2;2;3;393;212;26;-2,3
1872;2;2;3;394;226;23; 1,9
1873;2;2;1;389;220;29;-0,3
1874;2;2;1;397;218;19; 0,2
1875;2;3;1;409;188; 3;-0,8
1876;2;3;2;405;297; 7; 0,2
1877;2;3;4;396;270;29; 0,3
1878;2;2;5;393;232; 3; 1,0
1879;2;1;2;400;280;26;-2,7
1880;2;1;5;400;207;14;-1,0
1881;2;3;3;399;203; 6;-0,4
1882;2;1;2;389;279;25;-0,7
1883;2;1;1;401;201;20;-1,6
1884;2;3;5;405;230; 2; 1,6
1885;2;3;3;404;193; 8;-1,5
1886;2;1;4;403;258; 2;-0,3
1887;2;3;1;403;204; 6;-0,4
1888;2;1;4;399;240;29;-0,7
1889;2;1;4;400;255;25; 1,0
1890;2;2;4;406;265;17;-0,2
1891;2;1;4;407;254;23; 1,5
1892;2;2;2;403;308;14; 0,5
1893;2;2;3;404;221;27;-0,6
1894;2;2;4;407;269; 9;-2,4
1895;2;3;3;398;209;16;-1,3
1896;2;1;2;399;280;15;-0,6
1897;2;1;4;400;245;10;-0,1
1898;2;2;5;402;235;24;-0,5
1899;2;2;2;397;323;29;-1,1
1900;2;3;4;404;271; 6;-0,6
1901;2;3;3;394;199;30;-0,2
1902;2;1;5;401;222; 6; 0,2
1903;2;1;3;396;192;13;-0,7
1904;2;1;2;395;289;17;-0,6
1905;2;2;1;409;217;20; 0,6
1906;2;1;4;399;251; 7; 0,1
1907;2;2;3;395;216;20;-0,4
1908;2;1;1;400;202;23;-0,9
1909;2;2;4;405;289;22;-0,5
1910;2;2;1;396;224;20; 1,7
1911;2;1;4;394;262;22; 0,1
1912;2;2;4;397;271;18; 2,0
1913;2;2;5;394;241;19;-1,4
1914;2;2;4;407;284;23;-1,1
1915;2;1;2;399;276; 5; 0,1
1916;2;1;5;398;210; 4; 1,0
1917;2;2;1;397;225; 4; 0,2
1918;2;1;5;400;214;22;-1,9
1919;2;2;3;400;240;20; 0,1
1920;2;1;4;398;252;19;-0,1
1921;2;3;1;397;209; 4;-0,8
1922;2;2;2;412;313; 7; 0,9
1923;2;2;4;402;287;20;-0,5
1924;2;2;1;393;216; 9;-0,9
1925;2;1;1;403;191;18;-0,4
1926;2;3;5;407;219;16; 2,0
1927;2;3;1;400;213; 7; 0,5
1928;2;2;4;406;285;28; 0,2
1929;2;3;1;397;183; 1;-0,9
1930;2;2;4;403;283;25;-1,4
1931;2;3;1;404;202;22; 0,8
1932;2;1;2;392;284;23;-0,2
1933;2;1;1;404;186;11;-2,4
1934;2;3;4;399;253; 5;-0,6
1935;2;1;2;406;290;18; 0,1
1936;2;2;4;397;273; 8; 1,2
1937;2;1;1;397;189; 9;-2,4
1938;2;1;1;400;191;27;-0,3
1939;2;1;5;412;214;21; 0,4
1940;2;2;4;398;274;27; 0,5
1941;2;3;5;403;228;16;-0,6
1942;2;1;1;398;201; 2;-0,7
1943;2;2;4;398;283; 9; 1,2
1944;2;1;5;402;214;11;-1,4
1945;2;3;2;389;274;16; 0,8
1946;2;3;5;406;221; 9;-0,6
1947;2;3;2;402;293;12;-0,4
1948;2;3;3;402;198; 7; 2,1
1949;2;2;1;393;228;18;-2,2
1950;2;1;3;406;206; 9; 0,1
1951;2;2;3;403;226;24;-0,8
1952;2;2;5;391;227;26;-1,4
1953;2;1;2;410;280;23;-1,1
1954;2;1;5;396;216; 8; 0,4
1955;2;1;5;394;215;22; 0,2
1956;2;2;5;404;247;14; 1,6
1957;2;1;2;408;287;26; 0,2
1958;2;3;4;403;266;29;-0,4
1959;2;2;2;399;310; 7; 0,0
1960;2;3;5;400;204;23; 1,3
1961;2;3;4;402;257; 1;-0,5
1962;2;3;1;393;188;30;-0,3
1963;2;3;1;387;181;17; 0,5
1964;2;1;2;397;283;29; 1,1
1965;2;1;1;394;190;22; 0,2
1966;2;2;1;392;194;11; 0,2
1967;2;2;1;388;216; 2; 0,8
1968;2;2;3;407;243; 2; 1,2
1969;2;3;5;393;205; 3;-0,7
1970;2;1;1;404;187; 2; 0,7
1971;2;3;4;396;261; 7; 0,5
1972;2;2;4;400;267;26; 1,0
1973;2;3;5;402;240;14; 0,9
1974;2;1;2;400;298; 1; 0,1
1975;2;3;2;400;290;28;-0,6
1976;2;2;1;392;218; 4;-2,4
1977;2;1;2;398;293;20; 0,0
1978;2;2;4;397;273; 4; 0,6
1979;2;3;3;396;203; 6; 0,3
1980;2;1;2;401;279; 2;-0,1
1981;2;2;2;412;312;21; 0,8
1982;2;3;4;385;242;26;-1,8
1983;2;2;4;398;279; 7; 0,9
1984;2;1;2;404;288;14;-1,0
1985;2;3;5;394;214; 2; 0,7
1986;2;3;2;400;294;19;-0,2
1987;2;3;3;409;217; 3; 0,3
1988;2;2;5;390;239;22; 0,9
1989;2;2;1;394;231; 6; 0,3
1990;2;3;1;399;200; 3; 1,6
1991;2;3;4;396;254;18; 1,3
1992;2;1;2;402;279;28; 0,7
1993;2;1;2;396;286;30; 0,4
1994;2;1;1;399;200;13;-1,6
1995;2;2;4;408;283;27; 0,2
1996;2;3;3;399;208;12; 1,7
1997;2;3;5;400;220;25;-0,8
1998;2;1;2;399;284;22; 0,2
1999;2;2;5;409;247;20;-1,1
2000;2;1;2;398;283;25; 0,1
2001;2;2;3;394;224;16; 0,3
2002;2;2;4;397;273;14; 0,4
2003;2;2;2;405;312;18; 1,7
2004;2;2;3;389;218; 9;-2,4
2005;2;2;4;403;279;28;-0,1
2006;2;2;1;404;208; 7; 1,5
2007;2;2;4;402;271;25; 0,6
2008;2;1;5;395;213;14; 0,7
2009;2;2;5;395;229; 9; 0,5
2010;2;3;5;398;217;20; 0,7
2011;2;3;1;401;197;14;-0,7
2012;2;1;4;395;259; 1; 1,6
2013;2;3;4;396;260;12;-0,8
2014;2;2;4;403;283;17; 0,0
2015;2;1;5;398;196;19; 0,6
2016;2;3;4;394;266;24; 1,8
2017;2;2;2;406;308;30;-0,8
2018;2;1;2;400;285; 8; 0,5
2019;2;2;2;395;313;17;-0,8
2020;2;1;1;398;195;11;-0,8
2021;2;2;5;400;233;11; 0,4
2022;2;3;2;402;294; 7;-1,7
2023;2;3;4;406;256;17; 0,3
2024;2;3;2;407;287;30; 0,8
2025;2;2;2;392;295;17; 0,6
2026;2;2;1;402;224;16; 1,1
2027;2;3;4;406;270;11; 0,3
2028;2;2;2;393;295; 2;-1,4
2029;2;2;1;402;213;13; 0,7
2030;2;3;3;419;221;11;-1,3
2031;2;3;2;404;291; 9;-1,3
2032;2;1;4;404;265;24;-0,5
2033;2;3;4;400;256; 3;-0,4
2034;2;2;3;402;227;17; 1,6
2035;2;1;4;404;252;23; 0,0
2036;2;2;5;402;226; 1;-1,7
2037;2;1;3;399;192;22; 0,0
2038;2;2;1;403;226; 3; 1,6
2039;2;3;1;405;204; 9;-0,2
2040;2;1;1;395;192; 7; 1,6
2041;2;2;5;395;235;13;-0,8
2042;2;2;2;405;336;23;-0,3
2043;2;1;2;397;279; 2;-0,7
2044;2;3;2;396;286;11; 1,4
2045;2;3;2;408;296;27;-1,3
2046;2;1;4;401;262;11;-0,2
2047;2;2;3;405;213;17;-0,4
2048;2;2;4;403;281;14; 0,2
2049;2;3;4;400;248;25;-1,0
2050;2;2;4;396;276;28;-0,7
2051;2;3;1;397;188;15; 1,0
2052;2;2;4;406;280;14; 0,7
2053;2;3;5;405;221;25; 0,9
2054;2;1;3;398;203;28;-0,7
2055;2;2;1;401;216;13;-0,3
2056;2;1;3;393;211;26; 0,7
2057;2;1;1;396;194;17;-1,0
2058;2;2;2;402;320; 3;-1,0
2059;2;1;1;401;188;18; 1,1
2060;2;1;2;383;281;25; 0,7
2061;2;3;5;397;225;15; 0,4
2062;2;1;3;393;193; 6;-1,9
2063;2;1;1;393;188; 3; 0,3
2064;2;1;1;395;174;30;-1,6
2065;2;3;5;407;219; 6; 0,2
2066;2;1;3;397;205;13; 1,5
2067;2;3;1;392;189; 4; 0,2
2068;2;1;2;402;300;13; 0,1
2069;2;1;3;404;212; 1;-0,4
2070;2;3;3;397;197;12; 0,6
2071;2;1;2;394;277; 9;-0,8
2072;2;3;4;399;258;15;-0,6
2073;2;3;2;394;291; 9; 0,5
2074;2;1;5;397;216;23; 0,3
2075;2;2;4;410;274;19; 2,6
2076;2;3;2;398;286;13; 0,3
2077;2;2;5;407;242;14;-0,8
2078;2;2;1;397;220;30;-0,1
2079;2;3;5;399;217;29; 0,8
2080;2;2;2;394;314;21; 0,4
2081;2;3;2;401;288;17;-0,1
2082;2;2;4;386;272;15; 0,8
2083;2;3;2;400;278; 4; 0,2
2084;2;3;1;392;197;30; 0,4
2085;2;2;4;394;277; 6; 1,4
2086;2;3;1;403;195;13;-0,9
2087;2;3;2;406;284; 4; 1,1
2088;2;2;3;399;221;29; 1,4
2089;2;2;5;388;229;11; 1,2
2090;2;2;2;417;328;17; 0,7
2091;2;1;1;403;208;16; 1,6
2092;2;2;2;403;312; 5;-0,6
2093;2;3;3;405;217; 1;-0,4
2094;2;1;3;404;207;22;-0,5
2095;2;1;2;415;301; 6;-1,4
2096;2;2;4;400;276; 6;-0,3
2097;2;3;2;405;297; 4; 0,4
2098;2;2;5;408;237;18; 1,7
2099;2;2;1;399;216; 7; 0,8
2100;2;1;2;404;290; 8;-0,8
2101;2;1;1;402;183;17;-0,1
2102;2;3;3;404;211;29; 0,0
2103;2;1;4;395;258;27;-1,4
2104;2;2;1;402;219;18;-0,1
2105;2;3;1;393;200;28; 0,2
2106;2;2;3;399;233;25;-1,1
2107;2;1;2;397;272;24;-2,4
2108;2;3;2;396;281;19;-0,1
2109;2;1;2;403;284;13; 0,4
2110;2;3;3;405;203; 9;-1,4
2111;2;3;3;402;204;12;-1,2
2112;2;3;1;393;174;16;-0,3
2113;2;3;2;411;292;15;-0,2
2114;2;3;2;392;292;11; 1,9
2115;2;3;4;399;263; 9;-2,5
2116;2;3;2;393;280;24;-0,8
2117;2;2;1;393;208; 2; 0,3
2118;2;2;4;392;264; 4;-2,9
2119;2;2;3;395;222; 4;-0,1
2120;2;2;1;389;206; 6; 0,0
2121;2;1;4;397;261;18;-0,5
2122;2;2;1;411;221;30; 0,6
2123;2;2;1;410;231;21; 0,1
2124;2;1;4;390;237;23;-0,9
2125;2;3;2;401;278;28;-1,7
2126;2;1;2;409;291;14;-1,5
2127;2;2;3;394;233;15;-0,2
2128;2;3;5;405;230; 5;-0,7
2129;2;2;5;400;233; 5;-0,9
2130;2;1;4;399;252;29;-1,2
2131;2;1;5;403;209;12; 0,2
2132;2;1;2;397;278;23;-0,6
2133;2;1;5;405;216;21; 0,0
2134;2;1;2;402;288;15;-1,8
2135;2;2;4;398;274;30; 1,1
2136;2;2;2;401;303;18; 0,5
2137;2;1;4;404;261; 7;-0,1
2138;2;3;5;410;237;17; 0,4
2139;2;1;5;397;207; 3; 0,6
2140;2;3;2;415;295; 7; 1,2
2141;2;2;2;393;297;24;-0,1
2142;2;2;4;406;270;27;-0,8
2143;2;2;2;402;306;21; 0,2
2144;2;3;1;409;200;18; 0,0
2145;2;1;4;394;254; 1; 0,9
2146;2;1;4;393;246; 4; 0,4
2147;2;3;4;400;256; 8; 0,5
2148;2;3;1;397;186;14; 0,4
2149;2;2;5;404;245;23; 1,2
2150;2;1;2;396;289; 8; 0,2
2151;2;1;3;391;197; 4; 1,0
2152;2;3;4;401;252; 7;-0,1
2153;2;1;1;403;194; 5;-1,3
2154;2;2;4;394;277;13;-2,2
2155;2;3;3;393;200; 2;-1,2
2156;2;3;3;395;209; 6; 1,5
2157;2;1;4;400;253;19; 1,4
2158;2;1;2;411;282;10;-0,2
2159;2;2;1;413;228;16; 1,3
2160;2;3;3;398;207;11; 0,2
2161;2;3;1;403;195;13; 2,1
2162;2;1;2;399;285;12; 0,2
2163;2;2;4;402;272; 2;-1,4
2164;2;1;5;401;222; 3;-1,3
2165;2;3;5;397;231; 1; 1,2
2166;2;2;5;402;248;30;-0,1
2167;2;2;1;399;243;11; 0,6
2168;2;1;5;409;227; 8; 1,1
2169;2;3;3;401;205; 3; 0,8
2170;2;2;5;400;238;16;-0,8
2171;2;3;2;396;286; 7;-0,1
2172;2;3;2;394;277;23; 0,4
2173;2;3;4;392;259;13; 0,2
2174;2;1;3;395;213; 3; 1,2
2175;2;2;5;410;241;19;-0,3
2176;2;2;2;402;295;30; 0,7
2177;2;3;1;399;198;23; 1,6
2178;2;1;1;395;183;17;-3,8
2179;2;3;5;398;212; 1;-0,2
2180;2;3;3;392;203;26; 0,0
2181;2;1;5;404;222;18;-0,6
2182;2;3;1;392;212;17;-1,7
2183;2;2;3;391;223;12;-2,5
2184;2;2;4;401;279;11; 0,3
2185;2;2;1;406;227;11; 0,1
2186;2;1;4;404;252;28;-0,1
2187;2;1;1;395;186;20;-0,5
2188;2;3;5;404;225;16;-1,4
2189;2;3;4;412;275; 5;-1,0
2190;2;2;4;398;280;12;-0,1
2191;2;3;5;398;214;25; 0,7
2192;2;2;4;395;273;16; 1,2
2193;2;2;2;399;312; 4; 0,9
2194;2;2;1;409;222;21; 0,3
2195;2;3;4;397;263;11;-1,5
2196;2;2;2;409;311;29; 0,5
2197;2;1;1;403;189; 5; 0,8
2198;2;3;4;407;253; 3;-0,5
2199;2;3;1;407;223;26; 0,5
2200;2;3;2;401;298;16; 1,0
2201;2;1;1;406;200; 7; 0,7
2202;2;1;2;401;274;16; 0,2
2203;2;1;4;406;257;22;-1,5
2204;2;1;1;403;207;22;-0,2
2205;2;3;5;418;245;14;-1,1
2206;2;1;4;397;247; 9; 0,9
2207;2;2;5;406;239;10;-1,5
2208;2;2;1;400;223;25; 0,8
2209;2;3;4;392;271;18; 0,3
2210;2;2;3;394;222;16; 0,2
2211;2;3;1;402;204;19;-1,1
2212;2;2;5;399;235;26;-1,5
2213;2;3;5;398;233;18;-0,7
2214;2;3;3;395;199;12;-1,0
2215;2;2;4;398;270; 2; 1,0
2216;2;3;2;396;277;26; 0,8
2217;2;1;2;394;266; 6; 0,8
2218;2;2;3;400;222; 2;-0,3
2219;2;1;1;398;181;29; 1,8
2220;2;1;5;396;214; 7; 1,1
2221;2;1;1;396;198; 4; 0,0
2222;2;3;4;399;268;24;-1,1
2223;2;3;4;393;249; 3; 0,1
2224;2;2;5;411;250;28; 1,2
2225;2;2;5;400;228;23; 0,2
2226;2;3;5;402;225;20;-0,3
2227;2;2;3;402;223;19;-0,6
2228;2;2;5;392;238;23;-0,6
2229;2;2;4;401;271;12;-1,8
2230;2;3;5;409;218; 4; 0,3
2231;2;3;1;394;180;23; 1,5
2232;2;1;4;401;248;23; 0,1
2233;2;1;5;405;220;23; 1,1
2234;2;2;4;400;278; 6; 0,5
2235;2;1;4;393;257;23;-0,1
2236;2;2;4;397;292;26; 0,4
2237;2;1;4;403;256; 3; 1,3
2238;2;3;5;392;218;24;-1,6
2239;2;2;4;401;264;15; 0,7
2240;2;1;3;411;212;24;-0,7
2241;2;3;2;401;291;29;-0,3
2242;2;3;5;397;210;22;-0,6
2243;2;1;1;390;184; 9; 0,9
2244;2;2;4;400;282;30; 1,4
2245;2;3;5;412;231;22;-0,7
2246;2;2;3;402;240;17; 0,0
2247;2;2;4;400;278; 1;-1,0
2248;2;2;4;403;270;12; 0,5
2249;2;3;4;412;262;13;-0,8
2250;2;3;1;399;207; 1; 0,4
2251;2;3;1;399;197;20;-2,3
2252;2;2;3;389;224;23;-0,8
2253;2;3;1;398;192;11;-1,2
2254;2;2;4;401;281;17;-1,3
2255;2;3;4;405;252; 9; 0,7
2256;2;2;3;405;237;10;-0,6
2257;2;1;4;407;253; 1;-0,2
2258;2;1;5;406;223;11; 0,5
2259;2;2;5;409;250;11;-0,1
2260;2;3;3;396;203;18; 0,8
2261;2;3;4;403;260;21;-0,8
2262;2;3;5;393;221;27;-0,6
2263;2;3;5;396;222;13;-1,0
2264;2;3;2;394;275;29;-0,5
2265;2;2;4;405;293;28;-0,1
2266;2;3;5;406;233;26; 0,3
2267;2;3;4;398;250;10;-0,6
2268;2;3;5;403;210; 7; 0,3
2269;2;1;4;400;243;12;-1,6
2270;2;1;2;405;289;29; 0,1
2271;2;1;3;402;202; 2; 0,8
2272;2;2;3;394;232; 3; 1,0
2273;2;1;3;413;210;16; 0,4
2274;2;3;3;408;217;29; 0,2
2275;2;2;3;406;220;13;-0,2
2276;2;2;1;404;229;16; 0,3
2277;2;1;3;398;200;22; 1,1
2278;2;2;1;396;215;11; 0,8
2279;2;3;1;409;204; 8; 0,1
2280;2;1;1;393;177;20; 1,6
2281;2;2;1;399;230;14;-0,9
2282;2;2;5;406;249;22;-0,6
2283;2;1;5;399;228;14; 0,6
2284;2;1;2;399;286;15;-0,9
2285;2;2;5;403;238;24; 1,1
2286;2;2;3;402;229;25;-0,3
2287;2;1;2;405;289;27; 0,0
