Id;sex;slh;hrd;age;cw;day;hum
1599;2;2;4;407;280; 9; 0,2
1600;2;2;1;408;233;14; 0,2
1601;2;3;2;404;284; 7; 0,4
1602;2;1;2;393;278;20; 1,5
1603;2;1;5;405;210;18;-0,2
1604;2;3;3;397;216;28;-0,4
1605;2;2;1;403;229;11; 0,4
1606;2;3;4;398;254;10; 2,5
1607;2;1;5;388;205;22;-0,4
1608;2;2;1;404;243;10;-1,8
1609;2;2;3;406;237;20; 1,6
1610;2;3;2;404;291;23; 0,8
1611;2;2;3;402;212;20; 0,3
1612;2;1;3;403;219;10; 0,1
1613;2;1;3;408;217;16;-1,4
1614;2;1;1;400;197;30; 1,3
1615;2;2;4;410;276;27; 0,2
1616;2;3;5;402;224; 3;-0,2
1617;2;3;3;410;213; 7;-2,0
1618;2;1;1;405;205; 9;-0,6
1619;2;1;4;405;267;26; 0,3
1620;2;1;1;394;178; 9; 0,8
1621;2;3;5;400;221; 3; 0,9
1622;2;3;2;394;299; 2; 0,4
1623;2;2;3;405;220; 6;-0,7
1624;2;2;3;397;230;10;-1,3
1625;2;2;3;395;236;21;-1,3
1626;2;2;4;399;254;13; 0,5
1627;2;3;1;394;194; 4; 0,3
1628;2;2;4;396;269;18; 1,1
1629;2;3;1;394;172;17; 0,8
1630;2;1;1;396;189;20; 1,1
1631;2;2;1;398;209;22; 0,1
1632;2;3;1;407;210; 4;-0,3
1633;2;1;4;404;256;18; 0,5
1634;2;2;4;408;266; 4;-0,1
1635;2;2;2;402;312; 9; 0,7
1636;2;2;3;412;230; 7;-1,0
1637;2;2;1;398;217; 4; 0,6
1638;2;2;1;406;212;23;-1,1
1639;2;2;2;404;313;19;-0,5
1640;2;2;1;387;214; 5;-0,8
1641;2;3;2;400;275;19; 0,4
1642;2;1;1;401;208;16;-0,7
1643;2;1;4;400;261;19; 0,0
1644;2;2;4;401;278;29; 0,2
1645;2;1;5;385;206;15; 2,4
1646;2;1;2;406;297;25;-0,3
1647;2;3;2;399;277;23;-0,4
1648;2;1;2;402;273;22; 1,2
1649;2;1;5;390;212;24;-0,6
1650;2;3;4;399;268;11; 0,0
1651;2;1;3;405;211;12; 0,7
1652;2;1;3;401;197;15;-0,2
1653;2;2;5;405;253; 2;-1,5
1654;2;2;3;383;208;21; 0,6
1655;2;1;3;400;212;17; 0,7
1656;2;1;4;394;265;19; 0,0
1657;2;2;5;387;240; 6;-0,9
1658;2;3;3;397;206;19; 0,3
1659;2;1;2;395;264;10; 0,5
1660;2;1;4;399;269; 3; 0,5
1661;2;2;4;399;294;19; 0,3
1662;2;3;5;402;237;12; 1,3
1663;2;1;1;388;179;24; 0,6
1664;2;3;1;401;193; 4;-0,7
1665;2;3;5;407;218;25; 1,0
1666;2;2;5;402;240; 7;-0,6
1667;2;1;4;393;248;30;-2,1
1668;2;1;1;394;196;24;-0,4
1669;2;2;2;403;310;16;-1,5
1670;2;2;4;412;275; 5;-0,6
1671;2;3;5;407;224; 2;-0,4
1672;2;3;2;401;283; 5; 0,0
1673;2;1;2;401;286;26;-0,3
1674;2;3;4;402;261;10; 0,1
1675;2;2;2;392;311;23;-0,4
1676;2;2;5;395;236; 6;-0,1
1677;2;3;1;394;192; 8;-1,1
1678;2;1;5;397;215;27;-0,6
1679;2;1;1;401;214;25;-1,0
1680;2;3;2;398;280;28; 1,2
1681;2;3;5;402;218;22;-0,8
1682;2;3;3;397;202; 8; 2,0
1683;2;2;4;404;259; 5; 0,5
1684;2;2;2;396;299;10;-1,2
1685;2;2;3;407;237;17;-1,0
1686;2;3;4;399;257;22; 0,9
1687;2;1;1;393;184;14; 0,9
1688;2;1;3;396;196;13; 0,2
1689;2;3;4;406;257;30; 1,2
1690;2;1;3;400;184;20;-1,4
1691;2;3;2;402;293;27;-1,4
1692;2;3;4;401;261; 8; 0,4
1693;2;2;2;397;299;15; 0,1
1694;2;2;5;400;232; 8;-0,2
1695;2;3;5;410;213;25; 1,1
1696;2;1;1;396;191;29;-1,6
1697;2;1;1;400;200; 9;-0,6
1698;2;1;5;400;220;15; 0,2
1699;2;3;2;410;304; 3; 0,5
1700;2;3;2;407;296; 7; 0,6
1701;2;3;4;396;273;21;-1,2
1702;2;1;1;402;194;21;-0,7
1703;2;2;3;396;236;14; 0,7
1704;2;2;4;398;283;12; 0,2
1705;2;2;4;399;274;21;-1,5
1706;2;2;4;400;292;16; 1,6
1707;2;2;1;390;215; 9;-1,1
1708;2;2;2;407;300;18;-0,1
1709;2;1;4;387;253; 5;-1,1
1710;2;1;4;396;241;17;-0,7
1711;2;3;2;394;277;19;-0,2
1712;2;3;2;411;278;10; 0,1
1713;2;1;1;411;197;29; 0,9
1714;2;3;2;399;295;19;-1,5
1715;2;3;3;393;181;22; 1,3
1716;2;3;5;390;230;29;-0,9
1717;2;3;1;408;179;13; 0,2
1718;2;3;5;400;221;16; 0,5
1719;2;3;4;404;265;23; 0,0
1720;2;3;2;389;296;26;-1,3
1721;2;3;5;401;231;12; 1,5
1722;2;2;1;402;213;19; 0,2
1723;2;3;2;394;291;16;-1,4
1724;2;2;4;401;289;14; 0,5
1725;2;2;4;402;293; 3; 1,3
1726;2;3;1;400;208;14;-0,1
1727;2;1;1;405;211; 7; 0,8
1728;2;3;5;397;214;22;-0,4
1729;2;1;2;398;285;24;-1,6
1730;2;3;2;399;283;30;-0,5
1731;2;1;2;389;291;25; 2,1
1732;2;1;3;403;214;28; 1,9
1733;2;3;2;404;294;18;-1,2
1734;2;2;2;394;303;22;-1,3
1735;2;3;2;405;296;12; 0,2
1736;2;2;2;399;299;14; 0,3
1737;2;1;2;405;284;24;-1,8
1738;2;3;2;411;291;26;-2,1
1739;2;3;1;391;196;14;-0,5
1740;2;2;1;400;207;20; 0,8
1741;2;2;3;395;220;17;-0,9
1742;2;1;3;396;197;13;-0,6
1743;2;3;2;395;307;17;-0,1
1744;2;2;2;401;315;18;-0,9
1745;2;3;3;395;220; 7;-0,6
1746;2;3;5;392;219;27;-1,0
1747;2;1;2;404;279;10; 0,4
1748;2;1;4;394;248; 3;-0,4
1749;2;2;4;405;268;16;-0,6
1750;2;2;3;405;210;17; 0,4
1751;2;2;3;390;217; 3;-1,3
1752;2;2;1;398;226;25;-0,2
1753;2;3;3;399;206;20;-0,2
1754;2;2;5;411;242;17;-0,4
1755;2;1;2;398;282; 9;-0,4
1756;2;2;5;401;237;23; 0,2
1757;2;1;5;401;230;17;-1,7
1758;2;3;3;410;219; 3;-0,1
1759;2;2;3;403;227;28;-0,1
1760;2;3;3;393;194;16; 0,7
1761;2;1;1;404;208; 8;-0,3
1762;2;2;4;396;291;30; 0,1
1763;2;3;5;402;219;17; 0,0
1764;2;1;4;400;259;17;-1,1
1765;2;1;1;403;210; 7;-0,7
1766;2;3;3;416;229; 2;-0,7
1767;2;1;1;404;205;24;-0,5
1768;2;3;3;394;205;11;-2,7
1769;2;1;3;395;199;17; 0,5
1770;2;1;4;395;249; 2;-0,6
1771;2;2;2;400;306;21;-1,3
1772;2;1;3;401;193;26; 2,0
1773;2;2;3;396;226;18;-0,3
1774;2;2;5;391;217;21;-0,2
1775;2;1;2;397;286;15; 0,7
1776;2;1;2;401;279;20;-0,4
1777;2;2;2;402;307;12; 1,7
1778;2;2;1;398;229;28;-0,7
1779;2;3;5;407;222;24; 0,1
1780;2;1;5;405;224;11; 0,2
1781;2;2;3;397;218; 2;-0,5
1782;2;1;5;402;209;11;-0,8
1783;2;3;4;409;258;13; 0,1
1784;2;3;2;396;301;21;-0,8
1785;2;3;4;401;269; 6; 1,0
1786;2;3;5;401;220;28; 1,1
1787;2;2;5;401;244; 9;-1,3
1788;2;1;4;398;256; 1; 0,0
1789;2;1;2;408;287;16;-0,8
1790;2;1;5;409;200; 9; 0,6
1791;2;2;2;407;316;15; 1,5
1792;2;2;1;390;220;19;-1,4
1793;2;1;3;402;210;10; 0,8
1794;2;1;1;396;198;26;-2,1
1795;2;2;5;399;239; 3;-3,2
1796;2;2;1;403;223;17;-0,3
1797;2;1;1;402;206;21;-0,3
1798;2;1;3;405;212;24; 0,5
1799;2;3;2;402;293; 6; 0,1
1800;2;1;3;399;194; 1;-2,1
1801;2;2;2;403;311;29; 0,6
1802;2;2;1;400;215; 4; 0,2
1803;2;2;4;394;275;19;-1,3
1804;2;2;3;410;220;24; 1,2
1805;2;2;1;396;210;27;-0,5
1806;2;2;4;399;287;29;-0,7
1807;2;2;2;392;297;27;-0,9
1808;2;1;1;398;203;16;-0,1
1809;2;2;2;406;296; 8;-0,9
1810;2;3;3;405;206; 5; 2,7
1811;2;1;3;396;206;17; 0,4
1812;2;2;2;416;325;20;-1,6
1813;2;3;3;398;206;11; 0,7
1814;2;3;2;397;296;24;-1,2
1815;2;2;4;398;285;30;-1,2
1816;2;3;1;405;211; 5; 1,3
1817;2;2;2;403;332;20; 1,1
1818;2;2;4;402;277;14; 0,2
1819;2;2;4;401;282; 5; 0,4
1820;2;3;4;400;251;15; 0,0
1821;2;1;2;407;295;26; 0,0
1822;2;1;3;398;213;15; 1,1
1823;2;2;2;401;309; 1; 0,4
1824;2;1;4;405;259;15;-0,1
1825;2;1;1;398;196; 5; 0,6
1826;2;3;3;392;222;25;-0,8
1827;2;1;3;407;215;11;-0,5
1828;2;2;5;407;228; 7;-1,9
1829;2;2;2;404;288;25; 0,4
1830;2;2;5;401;226;30;-0,7
1831;2;1;5;407;195;23; 1,2
1832;2;3;5;394;218;27; 0,4
1833;2;1;3;409;210;28; 0,9
1834;2;3;2;408;284;30; 1,2
1835;2;3;1;391;215; 5; 0,4
1836;2;2;1;396;219;20;-1,0
1837;2;3;5;399;220;11; 0,9
1838;2;1;1;409;214;14; 1,3
1839;2;1;2;399;266; 7; 0,7
1840;2;3;1;392;178;21;-1,4
1841;2;1;1;395;190;29; 0,2
1842;2;2;4;399;276; 4; 2,7
1843;2;3;1;393;200;11; 0,1
1844;2;2;5;393;232;18; 0,0
1845;2;3;5;392;211; 7; 1,1
1846;2;3;5;390;203; 2;-0,4
1847;2;1;4;404;257; 3;-0,5
1848;2;2;4;399;270; 3; 0,9
1849;2;2;5;397;244; 6; 0,2
1850;2;2;5;398;245;29; 1,1
1851;2;1;1;415;208; 2;-0,4
1852;2;3;1;407;198;18;-0,7
1853;2;3;4;401;261;12;-0,9
1854;2;3;5;402;220;22; 1,2
1855;2;3;3;405;218;19;-1,0
1856;2;2;3;403;210;13; 0,0
1857;2;3;3;392;212; 9; 0,6
1858;2;3;3;400;192; 1;-0,6
1859;2;3;3;392;199;26;-0,6
1860;2;1;4;400;279;11; 1,9
1861;2;2;4;396;276;15;-0,8
1862;2;3;4;399;268;17; 0,3
1863;2;2;1;388;212;12;-1,0
1864;2;2;1;391;209;23; 0,0
1865;2;3;4;399;258;20; 0,9
1866;2;3;5;407;239;16; 0,4
1867;2;1;3;410;214;21; 1,0
1868;2;3;4;388;258;24; 0,7
1869;2;1;3;398;185;28;-1,8
1870;2;3;1;394;197;23;-0,4
1871;2;2;3;393;206;21;-0,5
1872;2;2;3;394;224;10; 0,3
1873;2;2;1;389;224; 3;-1,1
1874;2;2;1;397;228;24;-0,3
1875;2;3;1;409;194; 4; 0,4
1876;2;3;2;405;311; 7; 1,3
1877;2;3;4;396;270;11;-0,4
1878;2;2;5;393;226; 9;-1,7
1879;2;1;2;400;288;20; 0,2
1880;2;1;5;400;209;10; 0,8
1881;2;3;3;399;204;13; 0,4
1882;2;1;2;389;276;13;-0,1
1883;2;1;1;401;206; 6; 1,9
1884;2;3;5;405;225; 6; 0,5
1885;2;3;3;404;195;10;-0,6
1886;2;1;4;403;240;16; 0,8
1887;2;3;1;403;209;10;-0,8
1888;2;1;4;399;243;21; 0,0
1889;2;1;4;400;256;25;-0,4
1890;2;2;4;406;272;17; 1,3
1891;2;1;4;407;246;24;-0,2
1892;2;2;2;403;296; 6; 0,9
1893;2;2;3;404;219;13; 0,1
1894;2;2;4;407;264;28; 1,2
1895;2;3;3;398;204;21; 0,2
1896;2;1;2;399;283; 4;-0,4
1897;2;1;4;400;247;12;-1,3
1898;2;2;5;402;232;25;-0,1
1899;2;2;2;397;339;28;-1,1
1900;2;3;4;404;271;12; 0,5
1901;2;3;3;394;193;24; 0,1
1902;2;1;5;401;224;17; 1,1
1903;2;1;3;396;188; 6; 0,4
1904;2;1;2;395;281;17; 0,3
1905;2;2;1;409;212;22;-1,7
1906;2;1;4;399;251;22; 0,3
1907;2;2;3;395;208; 3;-1,3
1908;2;1;1;400;198;30; 0,9
1909;2;2;4;405;292; 1; 2,6
1910;2;2;1;396;229;22; 0,5
1911;2;1;4;394;258;10; 0,0
1912;2;2;4;397;267;24;-0,7
1913;2;2;5;394;236;25; 0,0
1914;2;2;4;407;281;24; 0,0
1915;2;1;2;399;283;12;-0,3
1916;2;1;5;398;218;13; 0,7
1917;2;2;1;397;230;21;-0,1
1918;2;1;5;400;224;29; 0,0
1919;2;2;3;400;231;19;-1,3
1920;2;1;4;398;246; 3; 0,2
1921;2;3;1;397;205;16;-0,9
1922;2;2;2;412;305;15; 0,1
1923;2;2;4;402;290;14; 0,5
1924;2;2;1;393;212; 2;-0,1
1925;2;1;1;403;191;11;-1,0
1926;2;3;5;407;209;11; 0,6
1927;2;3;1;400;209;29; 1,4
1928;2;2;4;406;293;30; 0,9
1929;2;3;1;397;187;12;-1,4
1930;2;2;4;403;283;21;-1,3
1931;2;3;1;404;207; 7; 0,5
1932;2;1;2;392;290;27; 0,4
1933;2;1;1;404;194;25;-0,6
1934;2;3;4;399;249;24;-1,4
1935;2;1;2;406;288;24;-0,8
1936;2;2;4;397;269; 9; 1,6
1937;2;1;1;397;193; 5;-0,2
1938;2;1;1;400;186;18; 0,8
1939;2;1;5;412;206;12; 1,8
1940;2;2;4;398;279;11; 0,0
1941;2;3;5;403;227;28; 0,9
1942;2;1;1;398;197;21;-2,3
1943;2;2;4;398;284;14;-0,4
1944;2;1;5;402;199;19; 0,0
1945;2;3;2;389;275; 1; 0,2
1946;2;3;5;406;226;28;-2,0
1947;2;3;2;402;292;18;-0,2
1948;2;3;3;402;194;10;-0,9
1949;2;2;1;393;226;16; 0,3
1950;2;1;3;406;198;30; 0,1
1951;2;2;3;403;233;10; 1,3
1952;2;2;5;391;227;14;-2,2
1953;2;1;2;410;272;21; 0,3
1954;2;1;5;396;209; 7;-0,1
1955;2;1;5;394;207;26; 2,4
1956;2;2;5;404;239;22; 1,1
1957;2;1;2;408;277;27;-1,1
1958;2;3;4;403;260; 9;-1,8
1959;2;2;2;399;319; 6;-0,3
1960;2;3;5;400;203;10;-0,4
1961;2;3;4;402;257;19;-1,7
1962;2;3;1;393;192;24;-1,0
1963;2;3;1;387;185; 4; 0,0
1964;2;1;2;397;285;22;-0,5
1965;2;1;1;394;194;16; 0,0
1966;2;2;1;392;196;27; 0,0
1967;2;2;1;388;212;24;-0,1
1968;2;2;3;407;250;30; 1,6
1969;2;3;5;393;204;15; 0,8
1970;2;1;1;404;192;23;-0,8
1971;2;3;4;396;269;26;-0,8
1972;2;2;4;400;266; 2;-0,4
1973;2;3;5;402;236; 5;-0,7
1974;2;1;2;400;285; 1;-0,6
1975;2;3;2;400;287; 4;-0,3
1976;2;2;1;392;221;29;-0,2
1977;2;1;2;398;287; 2; 3,0
1978;2;2;4;397;276;16;-0,1
1979;2;3;3;396;207; 6; 0,6
1980;2;1;2;401;275; 2;-0,6
1981;2;2;2;412;330;13; 0,2
1982;2;3;4;385;229; 6; 0,2
1983;2;2;4;398;276;28; 0,7
1984;2;1;2;404;295;22;-1,3
1985;2;3;5;394;216;28;-0,1
1986;2;3;2;400;297; 2; 0,9
1987;2;3;3;409;221; 7;-0,4
1988;2;2;5;390;243;16;-0,4
1989;2;2;1;394;237;14;-1,5
1990;2;3;1;399;192;16;-0,1
1991;2;3;4;396;254;16;-0,8
1992;2;1;2;402;281; 2; 1,0
1993;2;1;2;396;289; 5; 0,3
1994;2;1;1;399;207;24;-1,0
1995;2;2;4;408;278; 7;-1,1
1996;2;3;3;399;210;14;-0,5
1997;2;3;5;400;219;17; 1,1
1998;2;1;2;399;282;30;-2,6
1999;2;2;5;409;259;21; 0,4
2000;2;1;2;398;271;11;-1,8
2001;2;2;3;394;218;14; 1,1
2002;2;2;4;397;273; 4;-0,4
2003;2;2;2;405;312; 1;-0,9
2004;2;2;3;389;226;20;-0,2
2005;2;2;4;403;287; 1; 0,0
2006;2;2;1;404;209; 4; 0,0
2007;2;2;4;402;263;28; 0,4
2008;2;1;5;395;205; 9; 1,1
2009;2;2;5;395;234;16; 1,3
2010;2;3;5;398;226;22;-0,8
2011;2;3;1;401;190; 1; 1,3
2012;2;1;4;395;258;29;-0,8
2013;2;3;4;396;258;24;-0,4
2014;2;2;4;403;285;26; 0,9
2015;2;1;5;398;206;23;-0,2
2016;2;3;4;394;266;24;-1,1
2017;2;2;2;406;303;16; 0,2
2018;2;1;2;400;287; 6; 0,8
2019;2;2;2;395;309; 8;-0,9
2020;2;1;1;398;187;13;-0,1
2021;2;2;5;400;242;22;-0,4
2022;2;3;2;402;284;15; 0,9
2023;2;3;4;406;248;23;-1,2
2024;2;3;2;407;274;27;-0,4
2025;2;2;2;392;295;14;-0,2
2026;2;2;1;402;220;15; 0,6
2027;2;3;4;406;274;30; 0,9
2028;2;2;2;393;293;23; 0,7
2029;2;2;1;402;214; 2; 1,0
2030;2;3;3;419;217; 5;-1,3
2031;2;3;2;404;286;10;-1,1
2032;2;1;4;404;256; 9;-1,1
2033;2;3;4;400;249;10; 0,0
2034;2;2;3;402;241;17;-0,7
2035;2;1;4;404;260;27; 0,9
2036;2;2;5;402;220; 8;-1,2
2037;2;1;3;399;198; 2;-0,7
2038;2;2;1;403;229; 2; 0,7
2039;2;3;1;405;195; 2;-1,6
2040;2;1;1;395;184;29; 0,6
2041;2;2;5;395;228; 9;-0,6
2042;2;2;2;405;342;21;-0,3
2043;2;1;2;397;271; 4;-1,2
2044;2;3;2;396;282;11;-0,6
2045;2;3;2;408;298;22;-1,0
2046;2;1;4;401;259;18;-0,8
2047;2;2;3;405;221;18; 2,3
2048;2;2;4;403;278; 5;-1,2
2049;2;3;4;400;251;30; 0,6
2050;2;2;4;396;279;13;-0,5
2051;2;3;1;397;188;28;-0,6
2052;2;2;4;406;275;29;-0,2
2053;2;3;5;405;227;18; 0,0
2054;2;1;3;398;203;27;-0,1
2055;2;2;1;401;221; 6;-0,9
2056;2;1;3;393;214;27;-0,5
2057;2;1;1;396;195;23; 1,7
2058;2;2;2;402;318;22; 1,8
2059;2;1;1;401;195;12;-0,2
2060;2;1;2;383;287;17; 0,9
2061;2;3;5;397;223;15;-0,2
2062;2;1;3;393;195;16; 0,1
2063;2;1;1;393;190; 5; 0,5
2064;2;1;1;395;179;15; 0,2
2065;2;3;5;407;224;21;-3,2
2066;2;1;3;397;207;12; 0,5
2067;2;3;1;392;200;17;-0,2
2068;2;1;2;402;304; 8; 1,7
2069;2;1;3;404;195;11;-1,5
2070;2;3;3;397;208;14; 0,2
2071;2;1;2;394;264;24;-0,4
2072;2;3;4;399;260; 3;-0,3
2073;2;3;2;394;283;22;-0,4
2074;2;1;5;397;217;11;-0,4
2075;2;2;4;410;262;15;-0,7
2076;2;3;2;398;285;12; 0,6
2077;2;2;5;407;248; 7; 1,0
2078;2;2;1;397;213;12; 0,6
2079;2;3;5;399;206;29;-1,1
2080;2;2;2;394;318;27;-0,4
2081;2;3;2;401;283;19; 0,4
2082;2;2;4;386;270;15; 0,2
2083;2;3;2;400;276; 1;-0,7
2084;2;3;1;392;207;21; 0,9
2085;2;2;4;394;288;13;-0,1
2086;2;3;1;403;208; 3; 0,1
2087;2;3;2;406;291;19; 0,2
2088;2;2;3;399;228; 8; 0,1
2089;2;2;5;388;217; 9;-0,7
2090;2;2;2;417;324; 9; 0,7
2091;2;1;1;403;203; 2; 1,2
2092;2;2;2;403;309;13; 0,3
2093;2;3;3;405;220;23;-1,0
2094;2;1;3;404;216; 1; 0,3
2095;2;1;2;415;314;17; 0,9
2096;2;2;4;400;276; 5; 0,6
2097;2;3;2;405;281;20;-0,6
2098;2;2;5;408;236;25;-0,3
2099;2;2;1;399;220; 8; 0,0
2100;2;1;2;404;287;12; 0,6
2101;2;1;1;402;181;25; 0,8
2102;2;3;3;404;206;25;-0,5
2103;2;1;4;395;253;30; 0,0
2104;2;2;1;402;216;29; 1,7
2105;2;3;1;393;195; 4;-0,5
2106;2;2;3;399;229; 5; 1,1
2107;2;1;2;397;274; 1;-1,9
2108;2;3;2;396;283;24;-0,5
2109;2;1;2;403;273;14; 1,8
2110;2;3;3;405;202; 9; 1,5
2111;2;3;3;402;208; 7; 0,0
2112;2;3;1;393;165; 5;-1,3
2113;2;3;2;411;295; 3;-0,2
2114;2;3;2;392;293; 7;-1,4
2115;2;3;4;399;275;12;-0,4
2116;2;3;2;393;286; 6;-0,4
2117;2;2;1;393;201;25; 1,1
2118;2;2;4;392;261;26; 1,0
2119;2;2;3;395;218;18;-1,2
2120;2;2;1;389;203;15; 2,1
2121;2;1;4;397;261;14; 0,2
2122;2;2;1;411;227; 8; 1,3
2123;2;2;1;410;240;17;-0,4
2124;2;1;4;390;221;26;-0,4
2125;2;3;2;401;273;14;-1,0
2126;2;1;2;409;299; 2; 0,1
2127;2;2;3;394;232;20; 0,8
2128;2;3;5;405;225; 5; 1,0
2129;2;2;5;400;241; 9; 0,1
2130;2;1;4;399;263; 5;-1,4
2131;2;1;5;403;208; 6; 0,1
2132;2;1;2;397;285; 9;-0,9
2133;2;1;5;405;217;11; 0,0
2134;2;1;2;402;297;22; 1,3
2135;2;2;4;398;276;30;-1,3
2136;2;2;2;401;294;11;-0,5
2137;2;1;4;404;264;10;-0,5
2138;2;3;5;410;234;27; 0,2
2139;2;1;5;397;209; 9;-0,8
2140;2;3;2;415;305;16;-3,2
2141;2;2;2;393;299; 9;-1,8
2142;2;2;4;406;266;10; 0,0
2143;2;2;2;402;319; 9; 0,5
2144;2;3;1;409;199;11; 0,6
2145;2;1;4;394;256;23;-0,5
2146;2;1;4;393;235; 8;-1,0
2147;2;3;4;400;253;30;-1,1
2148;2;3;1;397;190;21;-0,3
2149;2;2;5;404;240;22;-0,2
2150;2;1;2;396;286;22;-1,6
2151;2;1;3;391;196; 3;-2,0
2152;2;3;4;401;246;14; 0,8
2153;2;1;1;403;175;23;-1,1
2154;2;2;4;394;288; 6;-1,5
2155;2;3;3;393;196; 9;-0,8
2156;2;3;3;395;205;15;-0,4
2157;2;1;4;400;262;15;-0,5
2158;2;1;2;411;274;29;-0,9
2159;2;2;1;413;229;12;-1,7
2160;2;3;3;398;216;12; 0,6
2161;2;3;1;403;191;22;-0,8
2162;2;1;2;399;288;22; 0,6
2163;2;2;4;402;275;29; 0,0
2164;2;1;5;401;217;25; 1,1
2165;2;3;5;397;224;22;-1,7
2166;2;2;5;402;253; 3;-2,0
2167;2;2;1;399;236;28; 1,5
2168;2;1;5;409;246;28;-1,0
2169;2;3;3;401;199; 8;-0,4
2170;2;2;5;400;236;25; 1,0
2171;2;3;2;396;284; 8; 0,9
2172;2;3;2;394;281;16; 0,7
2173;2;3;4;392;259; 1; 1,4
2174;2;1;3;395;212;21; 2,1
2175;2;2;5;410;240; 9;-0,2
2176;2;2;2;402;311; 5;-0,2
2177;2;3;1;399;205;22; 0,1
2178;2;1;1;395;177;28;-0,3
2179;2;3;5;398;210;16;-0,1
2180;2;3;3;392;211;12; 0,7
2181;2;1;5;404;222;23; 0,5
2182;2;3;1;392;217;10; 1,1
2183;2;2;3;391;226;26; 0,6
2184;2;2;4;401;292; 2;-1,6
2185;2;2;1;406;223;12; 0,4
2186;2;1;4;404;268;18; 0,9
2187;2;1;1;395;179; 1;-0,9
2188;2;3;5;404;229;14; 0,9
2189;2;3;4;412;269;22;-1,8
2190;2;2;4;398;281; 2;-2,0
2191;2;3;5;398;218; 8;-1,0
2192;2;2;4;395;267;26;-0,5
2193;2;2;2;399;307; 4;-0,1
2194;2;2;1;409;220;27;-0,8
2195;2;3;4;397;257; 3;-0,9
2196;2;2;2;409;308; 2;-1,0
2197;2;1;1;403;196;18; 0,9
2198;2;3;4;407;245;29; 0,0
2199;2;3;1;407;230; 4; 0,1
2200;2;3;2;401;299; 1; 0,8
2201;2;1;1;406;196;22; 0,2
2202;2;1;2;401;273;14; 0,2
2203;2;1;4;406;255; 2;-0,4
2204;2;1;1;403;209; 6; 0,2
2205;2;3;5;418;245;13; 0,5
2206;2;1;4;397;252; 4; 0,3
2207;2;2;5;406;235; 2; 0,1
2208;2;2;1;400;224; 8; 1,3
2209;2;3;4;392;270; 3; 0,2
2210;2;2;3;394;228;28;-0,9
2211;2;3;1;402;209;26; 0,2
2212;2;2;5;399;243;17; 0,6
2213;2;3;5;398;226;26;-0,5
2214;2;3;3;395;202; 1; 0,7
2215;2;2;4;398;265;25;-1,4
2216;2;3;2;396;266; 1;-1,5
2217;2;1;2;394;266;29;-0,4
2218;2;2;3;400;219;15; 1,4
2219;2;1;1;398;179; 1; 0,3
2220;2;1;5;396;203;23;-2,2
2221;2;1;1;396;204; 2;-0,3
2222;2;3;4;399;267;25; 0,9
2223;2;3;4;393;254;27; 0,9
2224;2;2;5;411;248;24;-0,1
2225;2;2;5;400;228;29;-0,8
2226;2;3;5;402;219;28; 0,4
2227;2;2;3;402;228;27; 0,0
2228;2;2;5;392;225; 3; 0,6
2229;2;2;4;401;274;18;-2,2
2230;2;3;5;409;220;29;-0,1
2231;2;3;1;394;176; 3; 0,8
2232;2;1;4;401;261;30;-0,8
2233;2;1;5;405;222; 7;-0,7
2234;2;2;4;400;268;21; 0,4
2235;2;1;4;393;248;23; 0,1
2236;2;2;4;397;292;14; 1,2
2237;2;1;4;403;255;28;-2,0
2238;2;3;5;392;213; 8; 0,8
2239;2;2;4;401;273;21; 0,0
2240;2;1;3;411;220;22;-0,8
2241;2;3;2;401;301; 9;-1,2
2242;2;3;5;397;209;20; 0,1
2243;2;1;1;390;189;19;-1,3
2244;2;2;4;400;279;27;-0,7
2245;2;3;5;412;228;27;-0,9
2246;2;2;3;402;240;22; 0,6
2247;2;2;4;400;274;21; 1,1
2248;2;2;4;403;275;16;-0,8
2249;2;3;4;412;272;11; 0,1
2250;2;3;1;399;198; 9; 1,6
2251;2;3;1;399;188; 3;-1,4
2252;2;2;3;389;216; 6;-0,1
2253;2;3;1;398;199;19;-1,6
2254;2;2;4;401;274;10; 1,3
2255;2;3;4;405;243;22; 0,8
2256;2;2;3;405;235;22;-0,2
2257;2;1;4;407;263; 8;-0,9
2258;2;1;5;406;226;23; 1,1
2259;2;2;5;409;249;24;-0,2
2260;2;3;3;396;203;10;-1,7
2261;2;3;4;403;266; 5;-0,7
2262;2;3;5;393;208;28; 0,0
2263;2;3;5;396;218; 9; 0,3
2264;2;3;2;394;269; 3; 0,4
2265;2;2;4;405;290;23;-0,4
2266;2;3;5;406;234;28;-0,4
2267;2;3;4;398;246; 4;-0,9
2268;2;3;5;403;209;18;-0,1
2269;2;1;4;400;243;23; 1,0
2270;2;1;2;405;290; 9;-0,3
2271;2;1;3;402;198;14;-1,5
2272;2;2;3;394;232;22; 1,1
2273;2;1;3;413;223;23; 0,1
2274;2;3;3;408;219;27;-1,0
2275;2;2;3;406;215;18; 1,6
2276;2;2;1;404;234; 3;-0,3
2277;2;1;3;398;195;13; 1,4
2278;2;2;1;396;223; 6; 2,5
2279;2;3;1;409;204; 9; 1,1
2280;2;1;1;393;168;10; 0,6
2281;2;2;1;399;222;26;-0,3
2282;2;2;5;406;247;10;-0,3
2283;2;1;5;399;231;29; 1,8
2284;2;1;2;399;271;25; 0,0
2285;2;2;5;403;240;29; 1,1
2286;2;2;3;402;237;26;-0,9
